图像路径,标注类别ID,标注类别名称,top-1-预测ID,top-1-预测名称,top-2-预测ID,top-2-预测名称,top-3-预测ID,top-3-预测名称,top-4-预测ID,top-4-预测名称,top-n预测正确,FM-ED-预测置信度,FM-LD-预测置信度,FM-MD-预测置信度,FM-OM-预测置信度,FM-SD-预测置信度,HF-ED-预测置信度,HF-LD-预测置信度,HF-MD-预测置信度,HF-OM-预测置信度,HF-SD-预测置信度,RJ-ED-预测置信度,RJ-LD-预测置信度,RJ-MD-预测置信度,RJ-OM-预测置信度,RJ-SD-预测置信度
../Image/Train_Image\test\FM-OM\IMG_20230522_122348_1.jpg,3,FM-OM,3.0,FM-OM,0.0,FM-ED,2.0,FM-MD,1.0,FM-LD,1.0,0.035624556,0.0059633013,0.02538221,0.9183395,0.004987809,0.000720326,0.0014062865,0.0012011766,0.0007188622,0.0013961188,0.00048907456,0.000908736,0.0007376001,0.00089065736,0.0012337595
../Image/Train_Image\test\FM-OM\IMG_20230522_122349_2.jpg,3,FM-OM,3.0,FM-OM,0.0,FM-ED,2.0,FM-MD,4.0,FM-SD,1.0,0.012083161,0.0014703046,0.0051966803,0.9761978,0.0014806907,0.0001740858,0.00046372833,0.00032741978,0.00045094884,0.00043054365,0.00020713538,0.00029288375,0.00021635968,0.00025309777,0.0007551652
../Image/Train_Image\test\FM-OM\IMG_20230522_122350_horizontal.jpg,3,FM-OM,3.0,FM-OM,0.0,FM-ED,2.0,FM-MD,4.0,FM-SD,1.0,0.01944983,0.0006796505,0.0037337579,0.97269833,0.00125285,0.00015381936,0.00021690413,0.0001485073,0.0002494738,0.0005089784,8.3318075e-05,0.0001790684,0.00010428615,0.000126929,0.00041429405
../Image/Train_Image\test\FM-OM\IMG_20230522_122351_horizontal.jpg,3,FM-OM,3.0,FM-OM,0.0,FM-ED,2.0,FM-MD,4.0,FM-SD,1.0,0.016112125,0.00085849606,0.006069287,0.97166824,0.0014587273,0.00016887033,0.00054621004,0.00037213118,0.00041493637,0.00048936676,0.00020528081,0.00032029126,0.000229585,0.00019400372,0.000892484
../Image/Train_Image\test\FM-OM\IMG_20230522_122353_1.jpg,3,FM-OM,3.0,FM-OM,0.0,FM-ED,2.0,FM-MD,4.0,FM-SD,1.0,0.0118185235,0.0011126016,0.004522916,0.97640216,0.001685215,0.00021182746,0.0010130672,0.0005025126,0.00039174667,0.0005002335,0.00021163482,0.00030752982,0.00036935174,0.00023813837,0.0007125867
../Image/Train_Image\test\FM-OM\IMG_20230522_122354_2.jpg,3,FM-OM,2.0,FM-MD,3.0,FM-OM,0.0,FM-ED,4.0,FM-SD,1.0,0.20960626,0.08614255,0.31333807,0.2234437,0.090332866,0.0063230554,0.009654168,0.008038773,0.00444382,0.008378989,0.0044172327,0.0059864754,0.007899315,0.0052909367,0.016703766
../Image/Train_Image\test\FM-OM\IMG_20230522_122355_2.jpg,3,FM-OM,3.0,FM-OM,0.0,FM-ED,2.0,FM-MD,1.0,FM-LD,1.0,0.024526317,0.0043814024,0.012809069,0.948995,0.0025676787,0.00040722976,0.0015571554,0.00066747534,0.0006156038,0.0004711534,0.0003615609,0.00052663696,0.00027512189,0.00044967918,0.0013888818
../Image/Train_Image\test\FM-OM\IMG_20230522_122356_2.jpg,3,FM-OM,3.0,FM-OM,0.0,FM-ED,2.0,FM-MD,4.0,FM-SD,1.0,0.02103581,0.0013974122,0.0063149533,0.96608293,0.0023406958,0.00019362466,0.00053224905,0.0002863654,0.00031756458,0.0004939939,0.00018006045,0.0001980344,0.00015406645,0.00013468489,0.0003375231
../Image/Train_Image\test\FM-OM\IMG_20230522_122357_2.jpg,3,FM-OM,3.0,FM-OM,0.0,FM-ED,2.0,FM-MD,1.0,FM-LD,1.0,0.01676823,0.0033275622,0.010643904,0.9624049,0.0029822073,0.00026048272,0.00064262067,0.00036030292,0.00037508243,0.00065151777,0.00026260634,0.00022872844,0.00022633723,0.00021158585,0.0006537394
../Image/Train_Image\test\FM-OM\IMG_20230522_122358_2.jpg,3,FM-OM,3.0,FM-OM,0.0,FM-ED,2.0,FM-MD,1.0,FM-LD,1.0,0.023519555,0.0026790984,0.007085844,0.95983076,0.002428769,0.0003533873,0.00096016715,0.000666888,0.00047527024,0.00063383393,0.00024848554,0.00037763276,0.00014684295,0.00023672158,0.00035689218
../Image/Train_Image\test\FM-OM\IMG_20230522_122359_1.jpg,3,FM-OM,3.0,FM-OM,0.0,FM-ED,2.0,FM-MD,1.0,FM-LD,1.0,0.019559378,0.00405195,0.008938931,0.9596487,0.0021879934,0.00027702886,0.0009379295,0.0006973055,0.00061679265,0.00067875773,0.0003966986,0.00045484168,0.00031278288,0.00035090235,0.0008900193
../Image/Train_Image\test\FM-OM\IMG_20230522_122400_1.jpg,3,FM-OM,3.0,FM-OM,0.0,FM-ED,2.0,FM-MD,4.0,FM-SD,1.0,0.07980709,0.0040676934,0.022367602,0.8797324,0.004635353,0.0006645329,0.0010533833,0.0009789879,0.00074456556,0.0012099382,0.00050825614,0.00073034613,0.0006822657,0.00033808115,0.002479476
../Image/Train_Image\test\FM-OM\IMG_20230522_122414_horizontal.jpg,3,FM-OM,3.0,FM-OM,0.0,FM-ED,2.0,FM-MD,4.0,FM-SD,1.0,0.026620675,0.0012782993,0.013314977,0.95410514,0.0017032753,0.00030344885,0.00035251444,0.00025878364,0.00021030314,0.0007358304,0.0001342077,0.00022454692,0.0001932005,0.00025830307,0.00030656238
../Image/Train_Image\test\FM-OM\IMG_20230522_122415_horizontal.jpg,3,FM-OM,3.0,FM-OM,0.0,FM-ED,2.0,FM-MD,4.0,FM-SD,1.0,0.07969864,0.0023971766,0.027196614,0.88005733,0.002802443,0.0007398933,0.0007885755,0.00083526893,0.0008155488,0.0016203319,0.00021224363,0.0005559805,0.0005645752,0.0005791922,0.0011360821
../Image/Train_Image\test\FM-OM\IMG_20230522_122417_1.jpg,3,FM-OM,3.0,FM-OM,0.0,FM-ED,2.0,FM-MD,4.0,FM-SD,1.0,0.012156396,0.00048867485,0.005848376,0.9778177,0.0007185994,0.00019433282,0.000286716,0.0003701113,0.00025107656,0.0004706808,0.00013483551,0.00024491514,0.00021239225,0.000295359,0.00050995266
../Image/Train_Image\test\FM-OM\IMG_20230522_122417_4.jpg,3,FM-OM,3.0,FM-OM,0.0,FM-ED,2.0,FM-MD,1.0,FM-LD,1.0,0.015389051,0.0014987773,0.0045434884,0.97361475,0.0010646218,0.00025312428,0.00048095325,0.00042362857,0.0005682042,0.0005067275,0.00022011372,0.00030388645,0.00025065866,0.00038302687,0.00049904094
../Image/Train_Image\test\FM-OM\IMG_20230522_122418_2.jpg,3,FM-OM,3.0,FM-OM,0.0,FM-ED,2.0,FM-MD,4.0,FM-SD,1.0,0.022569025,0.0012866686,0.011853353,0.9589613,0.0017573665,0.00040068006,0.00031866544,0.00032392144,0.00020738861,0.000766392,0.00017317806,0.00027890588,0.00029119768,0.00044256006,0.00036925034
../Image/Train_Image\test\FM-OM\IMG_20230522_122419_1.jpg,3,FM-OM,3.0,FM-OM,0.0,FM-ED,2.0,FM-MD,4.0,FM-SD,1.0,0.012677794,0.0004470615,0.004901764,0.9800822,0.00045790666,0.00011628944,0.00015795586,0.0001606396,0.00011186912,0.0002976899,6.8777765e-05,0.0001261227,0.00010927998,0.00013125983,0.0001534258
../Image/Train_Image\test\FM-OM\IMG_20230522_122420_2.jpg,3,FM-OM,3.0,FM-OM,0.0,FM-ED,2.0,FM-MD,4.0,FM-SD,1.0,0.03792911,0.0014313909,0.011117744,0.94271827,0.0016398955,0.00049392856,0.00042316134,0.00049206667,0.00044054363,0.0014465093,0.00024499025,0.0003234829,0.0002614195,0.000510832,0.00052664283
../Image/Train_Image\test\FM-OM\IMG_20230522_122421_1.jpg,3,FM-OM,3.0,FM-OM,0.0,FM-ED,2.0,FM-MD,9.0,HF-SD,1.0,0.058679495,0.0013976691,0.01759865,0.9154389,0.0012322072,0.0006590031,0.00049204426,0.0005724937,0.00042032648,0.0014942576,0.00022375728,0.000434195,0.00032610484,0.0005639858,0.0004668716
../Image/Train_Image\test\FM-OM\IMG_20230522_122422_1.jpg,3,FM-OM,3.0,FM-OM,0.0,FM-ED,2.0,FM-MD,4.0,FM-SD,1.0,0.018158907,0.0009879919,0.012934286,0.96358865,0.0014615764,0.00028736924,0.00025548085,0.00031103715,0.00013999127,0.00066166784,0.00011577164,0.00024337477,0.00028828546,0.0002306715,0.0003348641
../Image/Train_Image\test\FM-OM\IMG_20230522_122422_horizontal.jpg,3,FM-OM,3.0,FM-OM,0.0,FM-ED,2.0,FM-MD,4.0,FM-SD,1.0,0.021794168,0.00087922433,0.008491423,0.96480787,0.0012517481,0.0002693643,0.00028321307,0.00034736542,0.00018570927,0.0006585082,0.00010784271,0.00017674998,0.0001466265,0.00030035723,0.00029990412
../Image/Train_Image\test\FM-OM\IMG_20230522_122423_horizontal.jpg,3,FM-OM,3.0,FM-OM,0.0,FM-ED,2.0,FM-MD,1.0,FM-LD,1.0,0.013594711,0.00033921367,0.0036344694,0.9811941,0.00032383617,7.155276e-05,0.00013593123,8.615835e-05,8.8377594e-05,0.00023014155,2.8188942e-05,6.1080274e-05,3.8514907e-05,5.6398236e-05,0.00011731097
../Image/Train_Image\test\FM-OM\IMG_20230522_122424_horizontal.jpg,3,FM-OM,3.0,FM-OM,0.0,FM-ED,2.0,FM-MD,4.0,FM-SD,1.0,0.027962072,0.001781626,0.009258878,0.9529739,0.0020076132,0.00045082532,0.0006827056,0.0008769847,0.00044482705,0.0012571281,0.00023787988,0.00042459802,0.00034154704,0.000466987,0.00083235156
../Image/Train_Image\test\FM-OM\IMG_20230522_122426_1.jpg,3,FM-OM,3.0,FM-OM,0.0,FM-ED,2.0,FM-MD,1.0,FM-LD,1.0,0.03330854,0.0010256767,0.010531094,0.95057344,0.00073366717,0.00030586074,0.00042585208,0.00032709396,0.00039992644,0.00076121587,0.00021466594,0.00034974993,0.00021989598,0.00036861628,0.0004547725
../Image/Train_Image\test\FM-OM\IMG_20230522_122427_1.jpg,3,FM-OM,3.0,FM-OM,0.0,FM-ED,2.0,FM-MD,4.0,FM-SD,1.0,0.101292245,0.0057740347,0.03643514,0.8407375,0.0059538945,0.0007394867,0.0016878675,0.0012753895,0.0008148496,0.0011959783,0.0008425257,0.0007405697,0.0006460968,0.0005065486,0.0013579131
../Image/Train_Image\test\FM-OM\IMG_20230522_122428_1.jpg,3,FM-OM,3.0,FM-OM,0.0,FM-ED,2.0,FM-MD,1.0,FM-LD,1.0,0.15382156,0.05445247,0.1042683,0.6229949,0.025178501,0.0038091682,0.0071967044,0.0044500255,0.0032333941,0.0051319054,0.0036301382,0.003031962,0.001903667,0.0026211496,0.004276227
../Image/Train_Image\test\FM-OM\IMG_20230522_122430_1.jpg,3,FM-OM,3.0,FM-OM,0.0,FM-ED,2.0,FM-MD,1.0,FM-LD,1.0,0.014680503,0.0016618151,0.005008355,0.97281444,0.0011952369,0.00013674835,0.0006761446,0.0005093684,0.00044948817,0.0005899832,0.00028755201,0.00035361067,0.0003770081,0.0006770102,0.00058285944
../Image/Train_Image\test\FM-OM\IMG_20230522_122431_horizontal.jpg,3,FM-OM,3.0,FM-OM,0.0,FM-ED,2.0,FM-MD,1.0,FM-LD,1.0,0.010748971,0.0014502687,0.0042368635,0.97934043,0.0012691494,0.00014166921,0.00030734498,0.00027044964,0.00032118746,0.00048580923,0.00014181236,0.00018649631,0.0002267346,0.00033266353,0.00054010237
../Image/Train_Image\test\FM-OM\IMG_20230522_122432_horizontal.jpg,3,FM-OM,3.0,FM-OM,0.0,FM-ED,2.0,FM-MD,1.0,FM-LD,1.0,0.01003804,0.0009979771,0.0036939334,0.9812615,0.0006724917,0.00014133721,0.00039837733,0.00029989678,0.0004381472,0.0003933786,0.00026605336,0.0003061368,0.00024798143,0.00042237891,0.00042228182
../Image/Train_Image\test\FM-OM\IMG_20230522_122454_1.jpg,3,FM-OM,3.0,FM-OM,0.0,FM-ED,2.0,FM-MD,4.0,FM-SD,1.0,0.20796461,0.006985299,0.19638567,0.56093806,0.013582448,0.002078517,0.0012031806,0.0015359079,0.0006955033,0.0028246678,0.0005484879,0.00092016463,0.00088602584,0.0012544505,0.002197025
../Image/Train_Image\test\FM-OM\IMG_20230522_122455_1.jpg,3,FM-OM,3.0,FM-OM,0.0,FM-ED,2.0,FM-MD,4.0,FM-SD,1.0,0.02135243,0.0009993111,0.012069816,0.96074176,0.0015934368,0.00027614617,0.00041831794,0.00033871733,0.00026484032,0.00041142505,0.00021217817,0.00027363398,0.0002488234,0.00035975126,0.0004395436
../Image/Train_Image\test\FM-OM\IMG_20230522_122456_1_horizontal.jpg,3,FM-OM,3.0,FM-OM,0.0,FM-ED,2.0,FM-MD,4.0,FM-SD,1.0,0.14567243,0.012873241,0.11367393,0.6955898,0.019426515,0.0016596218,0.0014686428,0.001826622,0.00042485262,0.0017958846,0.0007837024,0.00092589494,0.0009746282,0.0012208882,0.0016833955
../Image/Train_Image\test\FM-OM\IMG_20230522_122457_2_horizontal.jpg,3,FM-OM,0.0,FM-ED,3.0,FM-OM,2.0,FM-MD,1.0,FM-LD,1.0,0.4925369,0.019495001,0.17680795,0.27230194,0.016234962,0.004502261,0.0023268836,0.0020983035,0.0013299758,0.0030788563,0.0013761955,0.0024283233,0.0014037038,0.0016228966,0.0024558268
../Image/Train_Image\test\FM-OM\IMG_20230522_122459_1.jpg,3,FM-OM,3.0,FM-OM,0.0,FM-ED,2.0,FM-MD,4.0,FM-SD,1.0,0.311377,0.0032632693,0.14052199,0.5326814,0.0058634533,0.00076635665,0.00046072173,0.00052888796,0.0005073822,0.0008122362,0.00035729381,0.0007101273,0.00047889113,0.0005267624,0.0011442417
../Image/Train_Image\test\FM-OM\IMG_20230522_122500_horizontal.jpg,3,FM-OM,3.0,FM-OM,0.0,FM-ED,2.0,FM-MD,4.0,FM-SD,1.0,0.37784472,0.005377013,0.13137312,0.46619186,0.012150867,0.0014840313,0.00049698254,0.0004424366,0.0004907121,0.0011190728,0.00035868603,0.0006001375,0.000538193,0.00044146218,0.0010906727
../Image/Train_Image\test\FM-OM\IMG_20230522_122501_horizontal.jpg,3,FM-OM,3.0,FM-OM,0.0,FM-ED,2.0,FM-MD,4.0,FM-SD,1.0,0.17936604,0.004698821,0.13257521,0.67092717,0.0060364297,0.0008723567,0.0006859115,0.0005289807,0.00030232954,0.0012048222,0.00026740422,0.0006521583,0.00053863385,0.0005976416,0.0007460183
../Image/Train_Image\test\FM-OM\IMG_20230522_122502_2_horizontal.jpg,3,FM-OM,3.0,FM-OM,0.0,FM-ED,2.0,FM-MD,4.0,FM-SD,1.0,0.31268963,0.010882632,0.15166856,0.49334022,0.012829085,0.0028487076,0.0015109581,0.0024598967,0.0005730639,0.003238131,0.0012546846,0.0012848976,0.0012231929,0.0011030174,0.0030933623
../Image/Train_Image\test\FM-OM\IMG_20230522_122503_2_horizontal.jpg,3,FM-OM,3.0,FM-OM,0.0,FM-ED,2.0,FM-MD,4.0,FM-SD,1.0,0.24325567,0.008603637,0.10008894,0.6257868,0.011016394,0.0013502311,0.001216215,0.0009650533,0.00042873627,0.0021504816,0.0004606829,0.0011287561,0.00081685535,0.0005842441,0.0021473593
../Image/Train_Image\test\FM-OM\IMG_20230522_122504_horizontal.jpg,3,FM-OM,3.0,FM-OM,0.0,FM-ED,2.0,FM-MD,1.0,FM-LD,1.0,0.12815541,0.0037783498,0.039737165,0.8211318,0.0030775298,0.00057567924,0.00064788497,0.00042745998,0.00019600558,0.000875655,0.00013604296,0.00026763848,0.00026715064,0.00016462598,0.0005615938
../Image/Train_Image\test\FM-OM\IMG_20230522_122506.jpg,3,FM-OM,3.0,FM-OM,0.0,FM-ED,2.0,FM-MD,1.0,FM-LD,1.0,0.033995613,0.0031329584,0.018464737,0.9382268,0.002474226,0.00028068435,0.00068779354,0.00034724042,0.00018992652,0.00066569174,0.0001628278,0.00026830714,0.0001993954,0.00038745542,0.0005162812
../Image/Train_Image\test\FM-OM\IMG_20230522_122543_1.jpg,3,FM-OM,3.0,FM-OM,0.0,FM-ED,2.0,FM-MD,1.0,FM-LD,1.0,0.03339228,0.0022907043,0.008069521,0.94900066,0.002243288,0.00039242284,0.00067161093,0.00033341677,0.00047068152,0.0012844809,0.00017043657,0.00047766624,0.00016789055,0.00045885332,0.00057620514
../Image/Train_Image\test\FM-OM\IMG_20230522_122543_3.jpg,3,FM-OM,3.0,FM-OM,0.0,FM-ED,2.0,FM-MD,9.0,HF-SD,1.0,0.13863507,0.0026545138,0.028763205,0.8163152,0.0020977666,0.001340505,0.0015679304,0.00090954045,0.0011906495,0.003079964,0.00036352812,0.0006247747,0.00039295162,0.00045133036,0.0016130294
../Image/Train_Image\test\FM-OM\IMG_20230522_122544_1_horizontal.jpg,3,FM-OM,3.0,FM-OM,0.0,FM-ED,2.0,FM-MD,4.0,FM-SD,1.0,0.1437772,0.009905654,0.05749204,0.735725,0.012650242,0.0035850161,0.0047536115,0.0038987773,0.0034248126,0.007217645,0.001558948,0.0033152422,0.003105757,0.0036594043,0.0059306268
../Image/Train_Image\test\FM-OM\IMG_20230522_122544_horizontal.jpg,3,FM-OM,3.0,FM-OM,0.0,FM-ED,2.0,FM-MD,4.0,FM-SD,1.0,0.0682798,0.002279145,0.01756658,0.89981496,0.002779903,0.0010389283,0.0013379263,0.00087077793,0.0008820034,0.0017870022,0.00046788887,0.0005603505,0.0005280077,0.00067416584,0.0011324212
../Image/Train_Image\test\FM-OM\IMG_20230522_122545_2_horizontal.jpg,3,FM-OM,3.0,FM-OM,0.0,FM-ED,2.0,FM-MD,4.0,FM-SD,1.0,0.039067473,0.0033019863,0.013286038,0.9347878,0.003411489,0.00042934896,0.0008294605,0.0004318992,0.0005639058,0.0013602261,0.00026701207,0.00047876712,0.00038798433,0.00038151865,0.0010151443
../Image/Train_Image\test\FM-OM\IMG_20230522_122546_1.jpg,3,FM-OM,3.0,FM-OM,0.0,FM-ED,2.0,FM-MD,1.0,FM-LD,1.0,0.092180565,0.00464117,0.034791898,0.85854125,0.0038880224,0.00056079193,0.0012387286,0.0003978776,0.00042075483,0.0009538546,0.0002241806,0.0007977692,0.00030925186,0.00028974563,0.00076414505
../Image/Train_Image\test\FM-OM\IMG_20230522_122547_1.jpg,3,FM-OM,3.0,FM-OM,0.0,FM-ED,2.0,FM-MD,4.0,FM-SD,1.0,0.10912558,0.0047293818,0.01891677,0.85452247,0.0061384104,0.00079701503,0.0011486596,0.00074483355,0.00061398745,0.00059427693,0.00032519232,0.0004016725,0.00039602918,0.00024909189,0.0012966109
../Image/Train_Image\test\FM-OM\IMG_20230522_122548.jpg,3,FM-OM,3.0,FM-OM,0.0,FM-ED,2.0,FM-MD,1.0,FM-LD,1.0,0.0141055,0.0020347086,0.0065575712,0.9726963,0.001640623,0.00023159492,0.0006863786,0.00028510118,0.00014351601,0.00026298413,0.00013427125,0.00013195605,0.00014151323,0.00013217292,0.0008156979
../Image/Train_Image\test\FM-SD\IMG_20230523_172655.jpg,4,FM-SD,4.0,FM-SD,2.0,FM-MD,0.0,FM-ED,1.0,FM-LD,1.0,0.09615379,0.013640898,0.12711096,0.0032412496,0.7282249,0.009328258,0.0022899231,0.0030602359,0.0008290349,0.009974821,0.0008968199,0.00048067878,0.001396912,0.000583865,0.002787687
../Image/Train_Image\test\FM-SD\IMG_20230523_172657_2.jpg,4,FM-SD,4.0,FM-SD,2.0,FM-MD,0.0,FM-ED,1.0,FM-LD,1.0,0.11414322,0.024551664,0.3381018,0.002013906,0.5063237,0.0050051957,0.0018112496,0.0010210286,0.0005086836,0.0016864456,0.00034859864,0.00054795295,0.00069861166,0.0010026091,0.0022353143
../Image/Train_Image\test\FM-SD\IMG_20230523_172659_2.jpg,4,FM-SD,4.0,FM-SD,2.0,FM-MD,0.0,FM-ED,1.0,FM-LD,1.0,0.08484684,0.030448584,0.12614572,0.002036422,0.7436296,0.0025360836,0.0011162531,0.0016419276,0.00045965987,0.0032608227,0.00080081203,0.0004317773,0.0007874953,0.00035129001,0.001506775
../Image/Train_Image\test\FM-SD\IMG_20230523_172701_2.jpg,4,FM-SD,4.0,FM-SD,0.0,FM-ED,2.0,FM-MD,1.0,FM-LD,1.0,0.16231695,0.01779798,0.14443544,0.0019134147,0.66480225,0.0012111325,0.0006746826,0.0016306657,0.00039278035,0.0016686053,0.00080066663,0.0003058627,0.0009387064,0.00026449995,0.00084638083
../Image/Train_Image\test\FM-SD\IMG_20230523_172707.jpg,4,FM-SD,4.0,FM-SD,0.0,FM-ED,2.0,FM-MD,1.0,FM-LD,1.0,0.21187407,0.013987216,0.15483539,0.0034723142,0.60252494,0.0023639305,0.0013577519,0.0017152136,0.00021188274,0.0047774045,0.00044603538,0.0002505624,0.0009227751,0.0002576436,0.0010028816
../Image/Train_Image\test\FM-SD\IMG_20230523_172710.jpg,4,FM-SD,4.0,FM-SD,0.0,FM-ED,2.0,FM-MD,1.0,FM-LD,1.0,0.23990892,0.019915363,0.15198049,0.0034806083,0.57242924,0.0031765478,0.0021944437,0.0014087002,0.0003889861,0.0031646541,0.00037880012,0.00021192156,0.00050418114,0.00010196133,0.0007551715
../Image/Train_Image\test\FM-SD\IMG_20230523_172713_1.jpg,4,FM-SD,4.0,FM-SD,0.0,FM-ED,2.0,FM-MD,1.0,FM-LD,1.0,0.12337033,0.01886983,0.06914459,0.002256497,0.7703683,0.004245957,0.0012224333,0.001981259,0.00030708133,0.0034734264,0.00086897047,0.00028292128,0.0010798346,0.0003075825,0.0022210388
../Image/Train_Image\test\FM-SD\IMG_20230523_172718.jpg,4,FM-SD,4.0,FM-SD,0.0,FM-ED,2.0,FM-MD,9.0,HF-SD,1.0,0.20603572,0.026101843,0.101998545,0.025648039,0.55792236,0.021396657,0.0077359737,0.004206415,0.0046354686,0.029392788,0.001859435,0.0015956976,0.00229804,0.0020757231,0.007097277
../Image/Train_Image\test\FM-SD\IMG_20230523_172720_1.jpg,4,FM-SD,4.0,FM-SD,2.0,FM-MD,0.0,FM-ED,1.0,FM-LD,1.0,0.08787157,0.019985223,0.10677223,0.0017314219,0.7721416,0.0018110595,0.0024752587,0.0016237979,0.00020925226,0.002130964,0.0005214573,0.0002715886,0.0008407438,0.00031022704,0.0013035873
../Image/Train_Image\test\FM-SD\IMG_20230523_172722_1.jpg,4,FM-SD,4.0,FM-SD,0.0,FM-ED,2.0,FM-MD,1.0,FM-LD,1.0,0.18227607,0.07050663,0.16945867,0.0052944394,0.54686695,0.005529738,0.0036497193,0.004911356,0.00049466814,0.0063348925,0.0009965595,0.0005731775,0.0011441896,0.00040271462,0.0015602035
../Image/Train_Image\test\FM-SD\IMG_20230523_172724_1.jpg,4,FM-SD,4.0,FM-SD,0.0,FM-ED,2.0,FM-MD,1.0,FM-LD,1.0,0.18721713,0.10184679,0.15118738,0.007195855,0.5124321,0.005344882,0.00496495,0.007776238,0.000906075,0.009784288,0.0033937334,0.0016573233,0.0023159112,0.000957714,0.0030196179
../Image/Train_Image\test\FM-SD\IMG_20230523_172726_2.jpg,4,FM-SD,4.0,FM-SD,0.0,FM-ED,2.0,FM-MD,1.0,FM-LD,1.0,0.25564995,0.03612019,0.25227934,0.006175618,0.42983878,0.0054040053,0.0011997076,0.0010743852,0.0007210561,0.006570367,0.0006638279,0.0007238154,0.0006664737,0.0008757632,0.002036632
../Image/Train_Image\test\FM-SD\IMG_20230523_172728_1.jpg,4,FM-SD,4.0,FM-SD,2.0,FM-MD,0.0,FM-ED,1.0,FM-LD,1.0,0.1287628,0.046282154,0.16384812,0.0021788722,0.6414857,0.0036794692,0.0016846665,0.0013107695,0.00060558954,0.004701425,0.0012815712,0.00073947926,0.0007580371,0.0008171784,0.001864193
../Image/Train_Image\test\FM-SD\IMG_20230523_172730_2.jpg,4,FM-SD,4.0,FM-SD,0.0,FM-ED,2.0,FM-MD,1.0,FM-LD,1.0,0.26462504,0.08381523,0.25304884,0.0055593336,0.3205606,0.0267566,0.0059132506,0.008858558,0.001044546,0.014245582,0.0043785465,0.002546154,0.0025076263,0.0016991041,0.004440965
../Image/Train_Image\test\FM-SD\IMG_20230523_172735_1.jpg,4,FM-SD,4.0,FM-SD,2.0,FM-MD,0.0,FM-ED,9.0,HF-SD,1.0,0.18363416,0.014955333,0.27502012,0.027360894,0.3986946,0.01657598,0.009803837,0.010424711,0.0018345802,0.03865294,0.0020367007,0.002312007,0.009042905,0.0013569559,0.008294254
../Image/Train_Image\test\FM-SD\IMG_20230523_172745.jpg,4,FM-SD,4.0,FM-SD,2.0,FM-MD,0.0,FM-ED,1.0,FM-LD,1.0,0.108492926,0.013766119,0.3345692,0.012690794,0.52396876,0.0011708015,0.0006999945,0.00083043997,0.000121131496,0.0005497598,0.00038662506,0.00028107327,0.00055029907,0.00046211292,0.0014598976
../Image/Train_Image\test\FM-SD\IMG_20230523_172746_2.jpg,4,FM-SD,4.0,FM-SD,2.0,FM-MD,1.0,FM-LD,0.0,FM-ED,1.0,0.047628332,0.07103701,0.3405891,0.0027902944,0.5203698,0.002346834,0.0024810957,0.0030944636,0.00035597838,0.002078256,0.0014679179,0.0016847549,0.0010983351,0.0010401739,0.0019375862
../Image/Train_Image\test\FM-SD\IMG_20230523_172813_2.jpg,4,FM-SD,4.0,FM-SD,2.0,FM-MD,1.0,FM-LD,0.0,FM-ED,1.0,0.04036271,0.08693694,0.12949866,0.0015005213,0.73618764,0.0010882902,0.0004952622,0.00057479646,0.00027783428,0.00030207587,0.00033795327,0.0005554789,0.00058732735,0.00037758803,0.000917004
../Image/Train_Image\test\FM-SD\IMG_20230523_172816.jpg,4,FM-SD,4.0,FM-SD,1.0,FM-LD,2.0,FM-MD,0.0,FM-ED,1.0,0.019464362,0.036827233,0.025014265,0.0009876549,0.91517156,0.000483465,0.00038648807,0.00038801756,0.00010410074,7.8985155e-05,0.00017476191,0.00011340762,0.00019979347,0.00022396943,0.00038192814
../Image/Train_Image\test\FM-SD\IMG_20230523_172817_1.jpg,4,FM-SD,4.0,FM-SD,1.0,FM-LD,2.0,FM-MD,0.0,FM-ED,1.0,0.041365817,0.20458095,0.09346758,0.0031779446,0.65042543,0.0013111546,0.0004777391,0.0010290743,0.00029534154,0.0007258805,0.0007693948,0.00023101822,0.0004516468,0.00039711068,0.0012939404
../Image/Train_Image\test\FM-SD\IMG_20230523_172820.jpg,4,FM-SD,4.0,FM-SD,2.0,FM-MD,0.0,FM-ED,1.0,FM-LD,1.0,0.121617034,0.100599624,0.22506462,0.0023025523,0.54243624,0.0020596706,0.0006839784,0.00090425083,0.00045851214,0.00046582017,0.00041036648,0.00031689802,0.00087928935,0.00032464118,0.0014765783
../Image/Train_Image\test\FM-SD\IMG_20230523_172821_1.jpg,4,FM-SD,4.0,FM-SD,2.0,FM-MD,0.0,FM-ED,1.0,FM-LD,1.0,0.080657035,0.044476554,0.15241916,0.0019285502,0.71353716,0.001029563,0.00085123477,0.0006216537,0.00037457902,0.0004591588,0.00035006693,0.00029370736,0.001002655,0.0003960288,0.0016028478
../Image/Train_Image\test\FM-SD\IMG_20230523_172823_2.jpg,4,FM-SD,4.0,FM-SD,2.0,FM-MD,1.0,FM-LD,0.0,FM-ED,1.0,0.012482172,0.026873069,0.04934437,0.0010520458,0.90810174,0.00028224188,0.00020027386,0.00030732548,6.434353e-05,0.00012569038,0.0001377493,8.6497515e-05,0.00020489813,7.644751e-05,0.00066109386
