图像路径,标注类别ID,标注类别名称,top-1-预测ID,top-1-预测名称,top-2-预测ID,top-2-预测名称,top-3-预测ID,top-3-预测名称,top-4-预测ID,top-4-预测名称,top-n预测正确,FM-ED-预测置信度,FM-LD-预测置信度,FM-MD-预测置信度,FM-OM-预测置信度,FM-SD-预测置信度,HF-ED-预测置信度,HF-LD-预测置信度,HF-MD-预测置信度,HF-OM-预测置信度,HF-SD-预测置信度,RJ-ED-预测置信度,RJ-LD-预测置信度,RJ-MD-预测置信度,RJ-OM-预测置信度,RJ-SD-预测置信度
../Image/Train_Image\test\FM-OM\IMG_20230522_122355_2.jpg,3,FM-OM,3.0,FM-OM,0.0,FM-ED,1.0,FM-LD,8.0,HF-OM,1.0,0.0010028199,8.523895e-05,3.4123506e-05,0.99857557,1.0033413e-05,9.376843e-06,7.139778e-05,2.424223e-05,8.5177926e-05,2.6655294e-05,5.9941904e-06,8.552357e-06,4.050136e-06,3.175811e-05,2.4938949e-05
../Image/Train_Image\test\FM-OM\IMG_20230522_122356_2.jpg,3,FM-OM,3.0,FM-OM,0.0,FM-ED,1.0,FM-LD,8.0,HF-OM,1.0,0.00042943395,8.520325e-05,4.878875e-05,0.9992298,5.935863e-06,7.616313e-06,2.8870643e-05,1.0178057e-05,7.034154e-05,2.3488863e-05,3.937681e-06,7.1951945e-06,2.2820193e-06,2.9077855e-05,1.7851484e-05
../Image/Train_Image\test\FM-OM\IMG_20230522_122357_2.jpg,3,FM-OM,3.0,FM-OM,0.0,FM-ED,1.0,FM-LD,8.0,HF-OM,1.0,0.00045922707,0.00010848726,3.152201e-05,0.99915993,6.714041e-06,6.7736796e-06,3.0784904e-05,1.1044022e-05,9.1358736e-05,1.6841375e-05,3.8595153e-06,1.2189253e-05,2.6282585e-06,3.4591114e-05,2.4025227e-05
../Image/Train_Image\test\FM-OM\IMG_20230522_122358_2.jpg,3,FM-OM,3.0,FM-OM,0.0,FM-ED,8.0,HF-OM,1.0,FM-LD,1.0,0.00046466794,0.00010020229,2.8054696e-05,0.9991574,5.208249e-06,9.830652e-06,3.3100707e-05,1.3621046e-05,0.00010103144,1.605014e-05,3.2102548e-06,9.151009e-06,2.2665747e-06,3.0755335e-05,2.5410724e-05
../Image/Train_Image\test\FM-OM\IMG_20230522_122359_1.jpg,3,FM-OM,3.0,FM-OM,0.0,FM-ED,1.0,FM-LD,8.0,HF-OM,1.0,0.00035379254,0.00016858333,5.4569115e-05,0.9991862,5.3551503e-06,7.4100512e-06,2.8736302e-05,1.1929627e-05,7.96398e-05,1.4885677e-05,3.7900147e-06,1.5814727e-05,2.8745524e-06,3.273524e-05,3.367431e-05
../Image/Train_Image\test\FM-OM\IMG_20230522_122400_1.jpg,3,FM-OM,3.0,FM-OM,0.0,FM-ED,1.0,FM-LD,8.0,HF-OM,1.0,0.0018885707,0.00015423645,7.819737e-05,0.9974974,1.2043588e-05,1.8625797e-05,5.5463363e-05,2.605524e-05,0.000115165334,2.4373958e-05,9.760537e-06,2.0605712e-05,6.502787e-06,4.5389e-05,4.7719568e-05
../Image/Train_Image\test\FM-OM\IMG_20230522_122414_horizontal.jpg,3,FM-OM,3.0,FM-OM,0.0,FM-ED,2.0,FM-MD,8.0,HF-OM,1.0,0.00025842187,6.957838e-05,0.00012185096,0.99930453,9.829024e-06,1.5033825e-05,2.0385953e-05,1.39662225e-05,8.5485706e-05,2.8590743e-05,5.6173176e-06,1.36820445e-05,3.8259354e-06,2.9497212e-05,1.9650617e-05
../Image/Train_Image\test\FM-OM\IMG_20230522_122415_horizontal.jpg,3,FM-OM,3.0,FM-OM,0.0,FM-ED,2.0,FM-MD,8.0,HF-OM,1.0,0.0025848856,5.576036e-05,0.0002783462,0.9966331,3.3154804e-05,3.5212088e-05,3.5321627e-05,1.7509938e-05,0.000114208095,5.4264394e-05,1.0038601e-05,3.9308154e-05,5.8739383e-06,7.397869e-05,2.9050816e-05
../Image/Train_Image\test\FM-OM\IMG_20230522_122417_1.jpg,3,FM-OM,3.0,FM-OM,0.0,FM-ED,8.0,HF-OM,1.0,FM-LD,1.0,0.0005794056,0.00029046618,0.00026207144,0.9978684,2.3521758e-05,4.9886683e-05,6.643213e-05,3.8184462e-05,0.00045231043,9.913887e-05,2.3441768e-05,6.448051e-05,1.3815392e-05,9.9418176e-05,6.901868e-05
../Image/Train_Image\test\FM-OM\IMG_20230522_122417_4.jpg,3,FM-OM,3.0,FM-OM,0.0,FM-ED,8.0,HF-OM,2.0,FM-MD,1.0,0.00011151681,2.8136099e-05,4.4889464e-05,0.9996685,3.6897204e-06,5.006256e-06,1.0944966e-05,6.096667e-06,6.9107846e-05,1.8929231e-05,2.9403104e-06,8.4170115e-06,1.1992942e-06,1.4079316e-05,6.5097847e-06
../Image/Train_Image\test\FM-OM\IMG_20230522_122418_2.jpg,3,FM-OM,3.0,FM-OM,0.0,FM-ED,2.0,FM-MD,8.0,HF-OM,1.0,0.0003014356,6.289593e-05,0.00017913796,0.99922526,1.04857245e-05,1.3559769e-05,1.7681916e-05,9.272056e-06,8.152055e-05,2.90889e-05,5.2198407e-06,1.6651624e-05,3.256381e-06,2.5743162e-05,1.8755109e-05
../Image/Train_Image\test\FM-OM\IMG_20230522_122419_1.jpg,3,FM-OM,3.0,FM-OM,0.0,FM-ED,2.0,FM-MD,8.0,HF-OM,1.0,0.000581089,0.00010484869,0.0003158734,0.998566,2.4798615e-05,3.1607393e-05,3.1784923e-05,2.1794953e-05,0.00012024046,6.125267e-05,1.0198453e-05,3.4313136e-05,6.5669255e-06,5.3830583e-05,3.595032e-05
../Image/Train_Image\test\FM-OM\IMG_20230522_122420_2.jpg,3,FM-OM,3.0,FM-OM,0.0,FM-ED,2.0,FM-MD,8.0,HF-OM,1.0,0.0006560627,0.00011035797,0.00042579853,0.99833906,2.3268938e-05,3.248596e-05,2.550959e-05,1.4676486e-05,0.00017498386,6.145189e-05,1.1090179e-05,3.5595924e-05,7.1706013e-06,5.7508958e-05,2.4990175e-05
../Image/Train_Image\test\FM-OM\IMG_20230522_122421_1.jpg,3,FM-OM,3.0,FM-OM,0.0,FM-ED,2.0,FM-MD,8.0,HF-OM,1.0,0.0006988505,0.00010538563,0.0003675085,0.99840987,1.7209803e-05,2.5497926e-05,2.2698056e-05,1.3482631e-05,0.00016645092,4.5245983e-05,1.0266501e-05,3.5624187e-05,6.0247366e-06,4.839251e-05,2.7613745e-05
../Image/Train_Image\test\FM-OM\IMG_20230522_122422_1.jpg,3,FM-OM,3.0,FM-OM,0.0,FM-ED,2.0,FM-MD,8.0,HF-OM,1.0,0.0005783258,7.905489e-05,0.0003860997,0.99861777,1.3520672e-05,2.0490059e-05,2.0590825e-05,1.3796315e-05,0.00012358182,4.9493607e-05,7.6116194e-06,2.3887551e-05,4.280478e-06,3.8796254e-05,2.2569222e-05
../Image/Train_Image\test\FM-OM\IMG_20230522_122422_horizontal.jpg,3,FM-OM,3.0,FM-OM,0.0,FM-ED,2.0,FM-MD,8.0,HF-OM,1.0,0.00030216444,8.6267435e-05,0.0002080137,0.99909604,1.3564159e-05,1.5331192e-05,2.5725478e-05,1.5875858e-05,0.00011181001,3.699692e-05,7.790311e-06,1.8847044e-05,5.1010607e-06,3.5185505e-05,2.1328959e-05
../Image/Train_Image\test\FM-OM\IMG_20230522_122423_horizontal.jpg,3,FM-OM,3.0,FM-OM,2.0,FM-MD,0.0,FM-ED,8.0,HF-OM,1.0,0.00047075524,0.00024621096,0.0004857345,0.9977277,4.4061937e-05,3.9536888e-05,8.587459e-05,3.8291022e-05,0.00042791298,9.1457136e-05,2.2080303e-05,8.405796e-05,1.7731823e-05,0.00012514199,9.340464e-05
../Image/Train_Image\test\FM-OM\IMG_20230522_122424_horizontal.jpg,3,FM-OM,3.0,FM-OM,0.0,FM-ED,2.0,FM-MD,8.0,HF-OM,1.0,0.00040714114,9.259626e-05,0.00029927402,0.9988192,1.6887188e-05,2.3599314e-05,2.3984372e-05,1.530118e-05,0.00013141557,4.185247e-05,8.92498e-06,3.724229e-05,5.8900914e-06,4.714871e-05,2.948027e-05
../Image/Train_Image\test\FM-OM\IMG_20230522_122426_1.jpg,3,FM-OM,3.0,FM-OM,0.0,FM-ED,2.0,FM-MD,1.0,FM-LD,1.0,0.0015316233,0.00036698589,0.0010705681,0.99637884,2.7914819e-05,3.5393194e-05,4.987058e-05,3.0228053e-05,0.00023065951,7.0883165e-05,1.5249843e-05,3.1979478e-05,1.0900452e-05,7.4014075e-05,7.499381e-05
../Image/Train_Image\test\FM-OM\IMG_20230522_122427_1.jpg,3,FM-OM,3.0,FM-OM,0.0,FM-ED,2.0,FM-MD,1.0,FM-LD,1.0,0.0006620377,0.00010121886,0.00010122418,0.99896634,8.439963e-06,1.1664856e-05,2.2812686e-05,1.8484234e-05,3.9756596e-05,2.1444172e-05,3.800215e-06,1.0656288e-05,3.1844415e-06,1.0046092e-05,1.9016665e-05
../Image/Train_Image\test\FM-OM\IMG_20230522_122428_1.jpg,3,FM-OM,3.0,FM-OM,0.0,FM-ED,2.0,FM-MD,1.0,FM-LD,1.0,0.0014946912,0.00011514209,0.00020841665,0.9979868,2.5834348e-05,1.296054e-05,2.1672038e-05,1.7072627e-05,4.468537e-05,2.1305137e-05,6.18421e-06,1.3815159e-05,2.738859e-06,1.579496e-05,1.2820533e-05
../Image/Train_Image\test\FM-OM\IMG_20230522_122430_1.jpg,3,FM-OM,3.0,FM-OM,0.0,FM-ED,13.0,RJ-OM,2.0,FM-MD,1.0,0.00054952985,0.00015705956,0.00030440636,0.9974017,9.938675e-05,2.8722918e-05,0.000255488,9.047998e-05,0.00026510714,8.4356965e-05,6.953595e-05,6.248429e-05,4.192477e-05,0.00040904808,0.00018074893
../Image/Train_Image\test\FM-OM\IMG_20230522_122431_horizontal.jpg,3,FM-OM,3.0,FM-OM,0.0,FM-ED,2.0,FM-MD,8.0,HF-OM,1.0,0.001688437,0.00024738992,0.0014212654,0.9950281,0.00010796231,5.619871e-05,0.00021454185,0.00014655368,0.00032430803,0.00010296217,4.9800834e-05,0.00013458027,4.243125e-05,0.00025198262,0.0001833571
../Image/Train_Image\test\FM-OM\IMG_20230522_122432_horizontal.jpg,3,FM-OM,3.0,FM-OM,0.0,FM-ED,2.0,FM-MD,8.0,HF-OM,1.0,0.002248119,0.00056897296,0.00066270423,0.99487066,9.576952e-05,5.32843e-05,0.00024115403,0.0001066628,0.00063534174,0.00013551919,4.07572e-05,5.0595412e-05,3.2142067e-05,0.00014688265,0.00011149664
../Image/Train_Image\test\FM-OM\IMG_20230522_122454_1.jpg,3,FM-OM,3.0,FM-OM,0.0,FM-ED,2.0,FM-MD,1.0,FM-LD,1.0,0.00032665953,3.4907407e-05,5.850598e-05,0.9995043,5.234551e-06,5.114682e-06,3.3334893e-06,5.7161506e-06,2.1113294e-05,4.0534355e-06,1.5011734e-06,1.4660402e-05,1.0105302e-06,6.1611e-06,7.651243e-06
../Image/Train_Image\test\FM-OM\IMG_20230522_122455_1.jpg,3,FM-OM,3.0,FM-OM,0.0,FM-ED,1.0,FM-LD,8.0,HF-OM,1.0,0.0002058717,0.00014140086,6.091118e-05,0.9993488,7.5236676e-06,1.1127216e-05,2.3191686e-05,1.74259e-05,8.3003215e-05,1.5362575e-05,6.935201e-06,2.4717341e-05,4.657748e-06,2.1688582e-05,2.7437649e-05
../Image/Train_Image\test\FM-OM\IMG_20230522_122456_1_horizontal.jpg,3,FM-OM,3.0,FM-OM,0.0,FM-ED,2.0,FM-MD,1.0,FM-LD,1.0,0.0008162398,8.275062e-05,0.00043819734,0.998386,1.0375973e-05,3.230727e-05,1.0920411e-05,2.556549e-05,5.4943048e-05,1.5546277e-05,4.7626054e-06,4.901214e-05,5.0076355e-06,1.801045e-05,5.0274917e-05
../Image/Train_Image\test\FM-OM\IMG_20230522_122457_2_horizontal.jpg,3,FM-OM,3.0,FM-OM,0.0,FM-ED,2.0,FM-MD,1.0,FM-LD,1.0,0.005045876,7.354186e-05,0.00019915719,0.9943792,6.7593664e-06,5.734223e-05,1.1122905e-05,1.953943e-05,5.9895658e-05,2.14298e-05,4.9638747e-06,5.158407e-05,3.6534427e-06,2.7210179e-05,3.8796068e-05
../Image/Train_Image\test\FM-OM\IMG_20230522_122459_1.jpg,3,FM-OM,3.0,FM-OM,0.0,FM-ED,14.0,RJ-SD,11.0,RJ-LD,1.0,0.0006153941,5.833055e-06,6.21723e-06,0.9993382,4.5695904e-07,3.7193458e-06,1.9477116e-06,2.2131715e-06,6.380883e-06,1.0835511e-06,3.340752e-07,7.1250925e-06,2.8884293e-07,2.9142907e-06,7.742222e-06
../Image/Train_Image\test\FM-OM\IMG_20230522_122500_horizontal.jpg,3,FM-OM,3.0,FM-OM,0.0,FM-ED,8.0,HF-OM,2.0,FM-MD,1.0,0.0006563675,7.913431e-06,1.02839695e-05,0.9992841,6.105675e-07,4.851428e-06,2.9044138e-06,2.1895416e-06,1.0646958e-05,3.1387763e-06,5.3148705e-07,6.437219e-06,3.2110583e-07,5.4814213e-06,4.2298643e-06
../Image/Train_Image\test\FM-OM\IMG_20230522_122501_horizontal.jpg,3,FM-OM,3.0,FM-OM,0.0,FM-ED,2.0,FM-MD,1.0,FM-LD,1.0,0.0015830371,8.636254e-05,8.664194e-05,0.9981172,3.5743637e-06,1.187328e-05,6.7373317e-06,8.626067e-06,3.9506365e-05,6.3646676e-06,2.0024681e-06,1.6697844e-05,1.8075822e-06,1.43776215e-05,1.5324353e-05
../Image/Train_Image\test\FM-OM\IMG_20230522_122502_2_horizontal.jpg,3,FM-OM,3.0,FM-OM,0.0,FM-ED,2.0,FM-MD,1.0,FM-LD,1.0,0.0013414966,0.00012031687,0.00029674696,0.9979778,8.0614045e-06,3.595204e-05,1.6225315e-05,2.5881609e-05,4.9761613e-05,1.2779388e-05,5.5706532e-06,4.024315e-05,4.666638e-06,2.0085503e-05,4.437144e-05
../Image/Train_Image\test\FM-OM\IMG_20230522_122503_2_horizontal.jpg,3,FM-OM,3.0,FM-OM,0.0,FM-ED,2.0,FM-MD,1.0,FM-LD,1.0,0.0033210388,0.00020729609,0.001514842,0.9945911,2.1682064e-05,2.7928316e-05,2.261732e-05,2.8637502e-05,9.9971854e-05,3.097462e-05,9.485824e-06,4.0887986e-05,7.613407e-06,3.549243e-05,4.0313083e-05
../Image/Train_Image\test\FM-OM\IMG_20230522_122504_horizontal.jpg,3,FM-OM,3.0,FM-OM,0.0,FM-ED,2.0,FM-MD,1.0,FM-LD,1.0,0.00030554738,4.938838e-05,7.052545e-05,0.9994823,4.983224e-06,5.125732e-06,6.162827e-06,6.5515674e-06,3.298386e-05,5.1086176e-06,1.7086987e-06,1.0315381e-05,1.2046552e-06,8.942112e-06,9.192145e-06
../Image/Train_Image\test\FM-OM\IMG_20230522_122506.jpg,3,FM-OM,3.0,FM-OM,0.0,FM-ED,2.0,FM-MD,1.0,FM-LD,1.0,0.00036812417,5.2312986e-05,6.020074e-05,0.9994241,2.5926718e-06,5.852346e-06,6.6259126e-06,6.2759627e-06,3.574863e-05,9.266775e-06,1.4591599e-06,8.3447085e-06,1.0760718e-06,7.1788945e-06,1.0856349e-05
../Image/Train_Image\test\FM-OM\IMG_20230522_122543_1.jpg,3,FM-OM,3.0,FM-OM,0.0,FM-ED,8.0,HF-OM,1.0,FM-LD,1.0,0.00037510932,5.1604347e-05,1.4503575e-05,0.9994173,4.13385e-06,5.3644812e-06,1.5593327e-05,4.466834e-06,7.012752e-05,1.2843011e-05,1.7696492e-06,4.4234e-06,9.0241343e-07,1.468833e-05,7.2417765e-06
../Image/Train_Image\test\FM-OM\IMG_20230522_122543_3.jpg,3,FM-OM,3.0,FM-OM,0.0,FM-ED,8.0,HF-OM,1.0,FM-LD,1.0,0.0012446191,0.00010898441,8.090626e-05,0.9980678,9.031278e-06,3.2770335e-05,3.849762e-05,1.4909413e-05,0.00021157968,4.5106975e-05,6.7005712e-06,3.1360396e-05,4.8710053e-06,6.510028e-05,3.768218e-05
../Image/Train_Image\test\FM-OM\IMG_20230522_122544_1_horizontal.jpg,3,FM-OM,3.0,FM-OM,0.0,FM-ED,8.0,HF-OM,2.0,FM-MD,1.0,0.0038197662,0.0004753769,0.00049581705,0.99356997,3.4970304e-05,0.00013230447,8.984617e-05,5.5764096e-05,0.00062265084,0.00016026606,3.3102497e-05,0.00013794549,2.3243452e-05,0.00023905298,0.000109889465
../Image/Train_Image\test\FM-OM\IMG_20230522_122544_horizontal.jpg,3,FM-OM,3.0,FM-OM,0.0,FM-ED,8.0,HF-OM,13.0,RJ-OM,1.0,0.001810342,0.0001378115,6.909788e-05,0.9972458,1.0332966e-05,5.1856157e-05,5.6813653e-05,2.0027595e-05,0.00028152933,6.3119325e-05,7.8009e-06,3.998773e-05,6.2809686e-06,0.00014791661,5.1376464e-05
../Image/Train_Image\test\FM-OM\IMG_20230522_122545_2_horizontal.jpg,3,FM-OM,3.0,FM-OM,0.0,FM-ED,2.0,FM-MD,1.0,FM-LD,1.0,0.00085132744,0.00014455673,0.00017853097,0.9985832,1.45333925e-05,1.681715e-05,2.3715535e-05,1.4650397e-05,7.202889e-05,3.8666964e-05,7.394125e-06,9.490633e-06,4.327652e-06,2.5972447e-05,1.4706405e-05
../Image/Train_Image\test\FM-OM\IMG_20230522_122546_1.jpg,3,FM-OM,3.0,FM-OM,0.0,FM-ED,1.0,FM-LD,8.0,HF-OM,1.0,0.00023717424,7.8298785e-05,2.2214504e-05,0.999579,2.011231e-06,4.482327e-06,1.2160466e-05,4.970833e-06,3.2477612e-05,5.402023e-06,1.3439943e-06,2.841621e-06,8.9611495e-07,8.510839e-06,8.160406e-06
../Image/Train_Image\test\FM-OM\IMG_20230522_122547_1.jpg,3,FM-OM,3.0,FM-OM,0.0,FM-ED,1.0,FM-LD,2.0,FM-MD,1.0,0.00035704696,4.5264558e-05,2.3889308e-05,0.9994754,5.4815296e-06,5.031449e-06,1.849307e-05,9.626294e-06,1.8872748e-05,6.0568796e-06,2.0148889e-06,4.720851e-06,1.4609293e-06,1.3456908e-05,1.31481e-05
../Image/Train_Image\test\FM-OM\IMG_20230522_122548.jpg,3,FM-OM,3.0,FM-OM,1.0,FM-LD,0.0,FM-ED,2.0,FM-MD,1.0,0.00031605843,0.00063033897,7.506151e-05,0.9986364,9.91493e-06,1.6865284e-05,5.5453667e-05,2.913818e-05,5.8491147e-05,2.2975602e-05,1.194888e-05,1.3528175e-05,8.840861e-06,4.303971e-05,7.1852905e-05
../Image/Train_Image\test\FM-SD\IMG_20230523_172655.jpg,4,FM-SD,4.0,FM-SD,0.0,FM-ED,2.0,FM-MD,9.0,HF-SD,1.0,0.0026028014,0.0005274374,0.0010259775,1.4441251e-05,0.99476683,4.7868005e-05,0.00013329106,0.00014094223,1.655502e-05,0.00056676153,6.290318e-05,5.5843916e-06,5.1869672e-05,8.914459e-06,2.7978282e-05
../Image/Train_Image\test\FM-SD\IMG_20230523_172657_2.jpg,4,FM-SD,4.0,FM-SD,0.0,FM-ED,2.0,FM-MD,1.0,FM-LD,1.0,0.0048806625,0.0005099755,0.0009426664,1.976772e-05,0.99286795,3.8461167e-05,6.68159e-05,0.00018595955,1.550984e-05,0.0002866434,8.967222e-05,3.537707e-06,5.5954e-05,6.9032417e-06,2.9482762e-05
../Image/Train_Image\test\FM-SD\IMG_20230523_172659_2.jpg,4,FM-SD,4.0,FM-SD,0.0,FM-ED,2.0,FM-MD,1.0,FM-LD,1.0,0.00042817264,3.9744853e-05,0.00032761254,3.7152984e-07,0.99916947,7.2671077e-07,2.8700908e-06,1.1426961e-05,5.9506914e-07,1.2791561e-05,2.711937e-06,6.47262e-08,1.8732709e-06,1.8781947e-07,1.4025724e-06
../Image/Train_Image\test\FM-SD\IMG_20230523_172701_2.jpg,4,FM-SD,4.0,FM-SD,0.0,FM-ED,2.0,FM-MD,1.0,FM-LD,1.0,0.0020627354,7.692747e-05,0.00031837603,1.7735578e-06,0.99736196,3.2873243e-06,3.266818e-05,4.7080957e-05,4.952321e-06,5.9753864e-05,1.3192065e-05,5.2398525e-07,1.0786566e-05,8.311816e-07,5.101889e-06
../Image/Train_Image\test\FM-SD\IMG_20230523_172707.jpg,4,FM-SD,4.0,FM-SD,0.0,FM-ED,1.0,FM-LD,2.0,FM-MD,1.0,0.001571028,0.00015806015,0.00013491034,2.866052e-06,0.9978537,7.412523e-06,7.714978e-05,6.032442e-05,4.422953e-06,9.640073e-05,1.6243841e-05,5.6699014e-07,1.0905621e-05,1.0920809e-06,4.8388642e-06
../Image/Train_Image\test\FM-SD\IMG_20230523_172710.jpg,4,FM-SD,4.0,FM-SD,0.0,FM-ED,2.0,FM-MD,1.0,FM-LD,1.0,0.003471716,0.00017434407,0.0002479775,1.7762253e-06,0.995921,5.4593847e-06,3.5756588e-05,5.137853e-05,3.273999e-06,5.7899684e-05,1.4009358e-05,5.142755e-07,9.321731e-06,8.187956e-07,4.587649e-06
../Image/Train_Image\test\FM-SD\IMG_20230523_172713_1.jpg,4,FM-SD,4.0,FM-SD,0.0,FM-ED,1.0,FM-LD,2.0,FM-MD,1.0,0.0013848408,0.00034669525,0.00018066682,3.2325659e-06,0.99768186,8.303139e-06,8.279059e-05,9.266183e-05,6.319172e-06,0.00016477692,2.0733069e-05,9.724657e-07,1.5790902e-05,1.5127314e-06,8.683394e-06
../Image/Train_Image\test\FM-SD\IMG_20230523_172718.jpg,4,FM-SD,4.0,FM-SD,0.0,FM-ED,9.0,HF-SD,2.0,FM-MD,1.0,0.0047959317,0.00091309805,0.0011944668,4.973007e-05,0.9879703,0.00011275831,0.00033524036,0.0003404688,4.463454e-05,0.003943042,0.00014127167,1.0461006e-05,9.402182e-05,1.518411e-05,3.9475057e-05
../Image/Train_Image\test\FM-SD\IMG_20230523_172720_1.jpg,4,FM-SD,4.0,FM-SD,0.0,FM-ED,2.0,FM-MD,1.0,FM-LD,1.0,0.0025177882,7.7512515e-05,0.00037961692,3.2617124e-06,0.99685174,4.5829725e-06,2.7893464e-05,4.2939973e-05,7.5936446e-06,4.8535523e-05,1.7933911e-05,7.600364e-07,1.10347455e-05,1.2751738e-06,7.5659877e-06
../Image/Train_Image\test\FM-SD\IMG_20230523_172722_1.jpg,4,FM-SD,4.0,FM-SD,0.0,FM-ED,2.0,FM-MD,1.0,FM-LD,1.0,0.0035057059,0.0003504982,0.0007729171,3.728533e-06,0.9950217,9.474893e-06,2.6734813e-05,9.7910386e-05,4.9985542e-06,0.00014144118,2.1983635e-05,1.1348405e-06,2.4135827e-05,2.4196381e-06,1.5288151e-05
../Image/Train_Image\test\FM-SD\IMG_20230523_172724_1.jpg,4,FM-SD,4.0,FM-SD,0.0,FM-ED,2.0,FM-MD,1.0,FM-LD,1.0,0.0012426525,0.00014535405,0.00031353417,3.2520225e-06,0.9980849,5.5825844e-06,2.0515346e-05,5.450834e-05,2.9011278e-06,9.88836e-05,1.4478315e-05,4.6955168e-07,7.209501e-06,9.805018e-07,4.752246e-06
../Image/Train_Image\test\FM-SD\IMG_20230523_172726_2.jpg,4,FM-SD,4.0,FM-SD,0.0,FM-ED,1.0,FM-LD,2.0,FM-MD,1.0,0.0028987844,0.00070656097,0.0005388541,8.669316e-06,0.995263,1.437251e-05,5.2117048e-05,0.00012634724,1.272557e-05,0.00030077048,2.8777458e-05,1.839134e-06,3.328798e-05,2.8326886e-06,1.0991542e-05
../Image/Train_Image\test\FM-SD\IMG_20230523_172728_1.jpg,4,FM-SD,4.0,FM-SD,0.0,FM-ED,2.0,FM-MD,1.0,FM-LD,1.0,0.0024576162,6.731409e-05,7.483285e-05,9.0644346e-07,0.9973001,1.96816e-06,1.30760145e-05,3.4850225e-05,1.4125006e-06,3.3787917e-05,5.4479688e-06,1.7500612e-07,5.0497697e-06,4.1607993e-07,3.1045524e-06
../Image/Train_Image\test\FM-SD\IMG_20230523_172730_2.jpg,4,FM-SD,4.0,FM-SD,0.0,FM-ED,2.0,FM-MD,9.0,HF-SD,1.0,0.0008948439,0.00013167925,0.0004564202,1.592418e-06,0.9982496,7.653213e-06,1.9310744e-05,5.232691e-05,3.0839342e-06,0.00014387272,1.8584942e-05,7.82021e-07,1.2940533e-05,1.1414934e-06,6.128815e-06
../Image/Train_Image\test\FM-SD\IMG_20230523_172735_1.jpg,4,FM-SD,4.0,FM-SD,0.0,FM-ED,9.0,HF-SD,2.0,FM-MD,1.0,0.0069025513,0.00028948355,0.0016391566,2.090329e-05,0.9879117,4.974415e-05,9.9562756e-05,0.00022335703,1.614411e-05,0.0025462871,0.00011338426,6.6458556e-06,0.00013331292,1.1846229e-05,3.5901772e-05
../Image/Train_Image\test\FM-SD\IMG_20230523_172745.jpg,4,FM-SD,4.0,FM-SD,0.0,FM-ED,2.0,FM-MD,1.0,FM-LD,1.0,0.022870297,0.0006979231,0.007877933,5.3193264e-05,0.96804214,6.3590036e-05,6.357129e-05,9.4216346e-05,2.327306e-05,8.8556866e-05,4.5740107e-05,9.129362e-06,2.3900107e-05,2.0098882e-05,2.6408827e-05
../Image/Train_Image\test\FM-SD\IMG_20230523_172746_2.jpg,4,FM-SD,4.0,FM-SD,2.0,FM-MD,0.0,FM-ED,1.0,FM-LD,1.0,0.013202768,0.0038357263,0.081424065,5.2595897e-05,0.9002789,3.7302547e-05,9.658048e-05,0.0005019647,7.630198e-05,0.00012501197,9.588876e-05,1.2273209e-05,0.00015555511,1.1467032e-05,9.361596e-05
../Image/Train_Image\test\FM-SD\IMG_20230523_172813_2.jpg,4,FM-SD,4.0,FM-SD,1.0,FM-LD,2.0,FM-MD,0.0,FM-ED,1.0,0.0004939102,0.0008591702,0.0005574045,4.355934e-06,0.997938,1.1649848e-05,3.7661473e-05,2.3601915e-05,7.662332e-06,1.9624906e-05,2.2322967e-05,2.0260238e-06,8.152232e-06,5.917655e-06,8.535582e-06
../Image/Train_Image\test\FM-SD\IMG_20230523_172816.jpg,4,FM-SD,4.0,FM-SD,0.0,FM-ED,1.0,FM-LD,2.0,FM-MD,1.0,0.0015439754,0.0002041076,0.00012791059,3.988256e-06,0.99805367,4.5307743e-06,1.2469763e-05,2.2245853e-05,2.5948987e-06,1.0418172e-05,5.4063044e-06,6.0990357e-07,2.6856699e-06,1.527812e-06,3.7544423e-06
../Image/Train_Image\test\FM-SD\IMG_20230523_172817_1.jpg,4,FM-SD,4.0,FM-SD,1.0,FM-LD,0.0,FM-ED,2.0,FM-MD,1.0,0.0014576891,0.005755595,0.00073316257,4.031825e-05,0.9911402,8.2356055e-05,0.00021023415,9.862642e-05,3.3436132e-05,0.00017633277,0.00013280018,1.0440734e-05,4.3101987e-05,3.0064793e-05,5.576476e-05
../Image/Train_Image\test\FM-SD\IMG_20230523_172820.jpg,4,FM-SD,4.0,FM-SD,2.0,FM-MD,1.0,FM-LD,0.0,FM-ED,1.0,0.0006286591,0.0011809851,0.0017478048,2.1703605e-05,0.99570066,3.8165734e-05,0.0001634291,0.00014432502,2.4648069e-05,0.000103021746,0.00011782834,5.7398147e-06,5.169293e-05,1.9411636e-05,5.1831594e-05
../Image/Train_Image\test\FM-SD\IMG_20230523_172821_1.jpg,4,FM-SD,4.0,FM-SD,0.0,FM-ED,2.0,FM-MD,1.0,FM-LD,1.0,0.0010506649,0.00046580378,0.00072060764,5.5716246e-06,0.99754936,1.4854533e-05,5.547249e-05,3.5653207e-05,6.993649e-06,3.1854503e-05,2.9595034e-05,2.9440475e-06,9.907727e-06,6.538878e-06,1.4305696e-05
